origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
152,157,peak_hour,0.05,36.661862999608275,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,0.8836800002427481,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,0.8836800002427481,0,36.661862999608275,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.1,36.661862999608275,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,0.9083570002985653,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,0.9083570002985653,0,36.661862999608275,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.15,36.661862999608275,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,0.8844879998832766,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,0.8844879998832766,0,36.661862999608275,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.2,36.661862999608275,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,0.9683120001682255,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,0.9683120001682255,0,36.661862999608275,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
14,200,peak_hour,0.05,39.90525200015327,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.2809889997479331,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.2809889997479331,0,39.90525200015327,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.1,39.90525200015327,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.2735070002017892,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.2735070002017892,0,39.90525200015327,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.15,39.90525200015327,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.27705900038199616,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.27705900038199616,0,39.90525200015327,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.2,39.90525200015327,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.2745020001384546,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.2745020001384546,0,39.90525200015327,9.060965153043293,3.742017663307464,9.060965153043293,0.0
92,184,peak_hour,0.05,38.04259600019577,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.12107800012017833,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.12107800012017833,0,38.04259600019577,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.1,38.04259600019577,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.12582999988808297,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.12582999988808297,0,38.04259600019577,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.15,38.04259600019577,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.12562099982460495,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.12562099982460495,0,38.04259600019577,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.2,38.04259600019577,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.12226199987708242,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.12226199987708242,0,38.04259600019577,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
75,200,peak_hour,0.05,37.750615999812,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.2627819999361236,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.2627819999361236,0,37.750615999812,0.0,-1.801298223526078,0.0,0.0
75,200,peak_hour,0.1,37.750615999812,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.32356999963667477,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.32356999963667477,0,37.750615999812,0.0,-1.801298223526078,0.0,0.0
75,200,peak_hour,0.15,37.750615999812,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.26031900006273645,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.26031900006273645,0,37.750615999812,0.0,-1.801298223526078,0.0,0.0
