origin,destination,scenario,delta,gru_inference_ms,b1_dijkstra_tt_s,b1_dijkstra_lat_ms,b2_static_astar_tt_s,b2_static_astar_lat_ms,b3_reactive_astar_tt_s,b3_reactive_astar_lat_ms,b4_oracle_tt_s,b4_oracle_lat_ms,framework_tt_s,framework_lat_ms,framework_n_replannings,framework_feasible,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct,dataset,sliding
1837240771,123302809,peak_hour,0.05,0.000300002284348011,447.76119402985074,0.2821000089170411,447.76119402985074,0.30890000925865024,447.76119402985074,0.2516999957151711,447.76119402985074,0.26139999681618065,75.64610123102001,0.10599999222904444,0,True,83.10570405840554,83.10570405840554,83.10570405840554,83.10570405840554,metr_la,True
1837240771,123302809,peak_hour,0.1,0.000100000761449337,447.76119402985074,0.20369999401737005,447.76119402985074,0.2604000037536025,447.76119402985074,0.2525000018067658,447.76119402985074,0.27400000544730574,75.64610123102001,0.09450000652577728,0,True,83.10570405840554,83.10570405840554,83.10570405840554,83.10570405840554,metr_la,True
1837240771,123302809,peak_hour,0.15,0.000100000761449337,447.76119402985074,0.21319999359548092,447.76119402985074,0.27230000705458224,447.76119402985074,0.26309999520890415,447.76119402985074,0.265800001216121,75.64610123102001,0.09719999798107892,0,True,83.10570405840554,83.10570405840554,83.10570405840554,83.10570405840554,metr_la,True
1837240771,123302809,peak_hour,0.2,0.000100000761449337,447.76119402985074,0.24850000045262277,447.76119402985074,0.2727999963099137,447.76119402985074,0.27319999935571104,447.76119402985074,0.2764999953797087,75.64610123102001,0.10289999772794545,0,True,83.10570405840554,83.10570405840554,83.10570405840554,83.10570405840554,metr_la,True
123120142,122888810,peak_hour,0.05,0.000400003045797348,746.2686567164179,0.6806000019423664,746.2686567164179,0.7656999950995669,746.2686567164179,0.637400007690303,746.2686567164179,0.6219999922905117,170.13685786334324,0.3715000057127327,0,True,77.201661046312,77.201661046312,77.201661046312,77.201661046312,metr_la,True
123120142,122888810,peak_hour,0.1,0.000100000761449337,746.2686567164179,0.6084999913582578,746.2686567164179,0.7136000058380887,746.2686567164179,0.669100001687184,746.2686567164179,0.6739999953424558,170.13685786334324,0.3110999969067052,0,True,77.201661046312,77.201661046312,77.201661046312,77.201661046312,metr_la,True
123120142,122888810,peak_hour,0.15,0.000100000761449337,746.2686567164179,0.680199998896569,746.2686567164179,0.7384000055026263,746.2686567164179,0.7292000082088634,746.2686567164179,1.4854999899398535,170.13685786334324,0.3082000039285049,0,True,77.201661046312,77.201661046312,77.201661046312,77.201661046312,metr_la,True
123120142,122888810,peak_hour,0.2,0.000100000761449337,746.2686567164179,0.6010000070091337,746.2686567164179,0.7394999993266538,746.2686567164179,0.8137999975588173,746.2686567164179,0.669100001687184,170.13685786334324,0.3252000024076551,0,True,77.201661046312,77.201661046312,77.201661046312,77.201661046312,metr_la,True
122560963,122726048,peak_hour,0.05,0.000600004568696022,708.955223880597,0.6375000084517524,708.955223880597,0.763599993661046,708.955223880597,0.45089999912306666,708.955223880597,0.42100000428035855,179.78925064616416,0.39999998989515007,0,True,74.64025306675158,74.64025306675158,74.64025306675158,74.64025306675158,metr_la,True
122560963,122726048,peak_hour,0.1,0.000100000761449337,708.955223880597,0.3865000035148114,708.955223880597,0.4786000063177198,708.955223880597,0.4940000071655959,708.955223880597,0.45440001122187823,179.78925064616416,0.3225999971618876,0,True,74.64025306675158,74.64025306675158,74.64025306675158,74.64025306675158,metr_la,True
