origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
130,144,peak_hour,0.2,69.05659999756608,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.5147000047145411,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.5147000047145411,0,69.05659999756608,0.884977234171268,16.087819932449133,0.884977234171268,0.0
90,166,peak_hour,0.05,84.0769999922486,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,568.5331970869428,0.4602499902830459,1,0.4727735241191038,29.631787835110128,0.4727735241191038,-8.816312127187182,568.5331970869428,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.4602499902830459,1,84.0769999922486,0.4727735241191038,29.631787835110128,0.4727735241191038,-8.816312127187182
90,166,peak_hour,0.1,84.0769999922486,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.6419999990612268,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.6419999990612268,0,84.0769999922486,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
90,166,peak_hour,0.15,84.0769999922486,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.6837999972049147,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.6837999972049147,0,84.0769999922486,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
90,166,peak_hour,0.2,84.0769999922486,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.6356999947456643,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.6356999947456643,0,84.0769999922486,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
131,28,peak_hour,0.05,75.10910001292359,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,1.6963999951258302,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,1.6963999951258302,0,75.10910001292359,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.1,75.10910001292359,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,1.5033999952720478,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,1.5033999952720478,0,75.10910001292359,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.15,75.10910001292359,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,1.604399993084371,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,1.604399993084371,0,75.10910001292359,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.2,75.10910001292359,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,1.834100010455586,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,1.834100010455586,0,75.10910001292359,0.0,7.6677764108676385,0.0,0.0
50,23,peak_hour,0.05,71.17719999223482,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,482.6962663353816,1.3579999940702692,0,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0,482.6962663353816,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,1.3579999940702692,0,71.17719999223482,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0
