coverage,ret_seed,scenario,origin,destination,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,red_vs_b1,red_vs_b3,n_replannings,fw_lat_ms,n_affected,n_affected_obs,incident_visible
0.1,0,off_peak,189,60,645.347422113689,645.347422113689,645.347422113689,645.347422113689,645.347422113689,0.0,0.0,0,0.15068399807205424,0,0,
0.1,0,off_peak,104,162,385.134239939415,385.134239939415,385.134239939415,385.134239939415,385.134239939415,0.0,0.0,0,0.21533600374823436,0,0,
0.1,0,off_peak,86,168,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,0.0,0.0,0,0.16141499509103596,0,0,
0.1,0,off_peak,66,34,420.31699432864616,420.31699432864616,420.31699432864616,420.31699432864616,420.31699432864616,0.0,0.0,0,0.23936400248203427,0,0,
0.1,0,off_peak,148,33,369.8155093822752,369.8155093822752,369.8155093822752,369.8155093822752,369.8155093822752,0.0,0.0,0,0.167088997841347,0,0,
0.1,0,off_peak,34,78,464.71219258466414,463.8456985372546,464.71219258466414,464.71219258466414,464.71219258466414,0.0,0.0,0,0.2190730010624975,0,0,
0.1,0,off_peak,125,74,347.9416595255686,347.64112066704,347.9416595255686,348.336747116864,348.336747116864,-0.11354995312551079,-0.11354995312551079,0,0.5448980009532534,0,0,
0.1,0,off_peak,198,18,406.06997345286453,406.4403475209803,406.06997345286453,406.06997345286453,406.06997345286453,0.0,0.0,0,0.42634100100258365,0,0,
0.1,0,off_peak,158,200,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,0.0,0.0,0,0.17353900329908356,0,0,
0.1,0,off_peak,54,148,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,0.0,0.0,0,0.1896149988169782,0,0,
0.1,0,off_peak,92,186,633.1065722829006,633.1065722829006,633.1065722829006,633.1065722829006,633.1065722829006,0.0,0.0,0,0.23765000514686108,0,0,
0.1,0,off_peak,130,17,382.5287255442765,382.39783215122924,382.5287255442765,413.0663719429791,413.0663719429791,-7.98309887845743,-7.98309887845743,0,0.3925599958165549,0,0,
0.1,0,off_peak,162,8,423.3809384332039,423.3809384332039,423.3809384332039,423.45735877872175,423.3809384332039,0.0,0.0,0,0.25797800481086597,0,0,
0.1,0,off_peak,140,21,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,0.0,0.0,0,0.1620620023459196,0,0,
0.1,0,off_peak,164,35,415.51948601452324,415.51948601452324,415.51948601452324,415.51948601452324,415.51948601452324,0.0,0.0,0,0.20677800057455897,0,0,
0.1,0,off_peak,92,71,474.4650845676067,474.4650845676067,474.4650845676067,474.4650845676067,474.4650845676067,0.0,0.0,0,0.19297799735795707,0,0,
0.1,0,off_peak,75,171,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,0.0,0.0,0,0.15581499610561877,0,0,
0.1,0,off_peak,2,185,471.28702815932553,471.28702815932553,471.28702815932553,471.28702815932553,471.28702815932553,0.0,0.0,0,0.2993789967149496,0,0,
0.1,0,off_peak,50,136,422.1322040823196,422.1322040823196,422.1322040823196,422.1322040823196,422.1322040823196,0.0,0.0,0,0.6998219978413545,0,0,
0.1,0,off_peak,127,189,411.3129796203758,415.56971870658055,411.3129796203758,411.3129796203758,411.3129796203758,0.0,0.0,0,0.4973499962943606,0,0,
0.1,0,off_peak,128,106,367.717572337071,333.8139744827484,367.717572337071,366.82694391879926,366.82694391879926,0.2422044757369703,0.2422044757369703,0,0.5322530050761998,0,0,
0.1,0,off_peak,37,34,333.8882973087119,333.8882973087119,333.8882973087119,333.8882973087119,333.8882973087119,0.0,0.0,0,0.2406229978078045,0,0,
0.1,0,off_peak,200,205,382.0432067363669,382.0432067363669,382.0432067363669,382.0432067363669,382.0432067363669,0.0,0.0,0,0.19437200535321608,0,0,
0.1,0,off_peak,31,184,356.1731864701397,354.81442695098804,356.1731864701397,356.1731864701397,356.1731864701397,0.0,0.0,0,1.7915660064318217,0,0,
0.1,0,off_peak,18,154,413.36808735952343,410.83726811309236,413.36808735952343,410.104203827075,410.8441105980303,0.6105881993976805,0.6105881993976805,0,1.261721998162102,0,0,
0.1,0,off_peak,69,136,377.4654542208881,381.6895914940037,377.4654542208881,377.4654542208881,377.4654542208881,0.0,0.0,0,0.24263600062113255,0,0,
0.1,0,off_peak,183,19,353.6264549813446,359.9050659682306,353.6264549813446,360.02032433336717,360.02032433336717,-1.8080856966314631,-1.8080856966314631,0,0.41539800440659747,0,0,
0.1,0,off_peak,152,154,365.69450001355267,363.1636807671216,365.69450001355267,365.0702116711208,365.81011844207603,-0.03161612452992246,-0.03161612452992246,0,0.9926080019795336,0,0,
0.1,0,off_peak,184,31,271.99881707356485,271.99881707356485,271.99881707356485,271.99881707356485,271.99881707356485,0.0,0.0,0,0.19236300431657583,0,0,
0.1,0,off_peak,76,124,490.53377592038146,490.53377592038146,490.53377592038146,490.53377592038146,490.53377592038146,0.0,0.0,0,0.18422299763187766,0,0,
0.1,0,off_peak,89,29,594.3607744618993,575.4324348048547,594.3607744618993,555.4422898796387,555.4422898796387,6.54795643563376,6.54795643563376,0,0.9696810011519119,0,0,
0.1,0,off_peak,158,120,378.93291325323196,378.93291325323196,378.93291325323196,378.93291325323196,378.93291325323196,0.0,0.0,0,0.17453599866712466,0,0,
0.1,0,off_peak,5,148,386.42605843026644,386.42605843026644,386.42605843026644,386.42605843026644,386.42605843026644,0.0,0.0,0,0.17299799947068095,0,0,
0.1,0,off_peak,89,25,359.19726279689945,359.19726279689945,359.19726279689945,359.19726279689945,359.19726279689945,0.0,0.0,0,0.12932899699080735,0,0,
0.1,0,off_peak,16,82,431.3457447357479,431.3457447357479,431.3457447357479,431.3457447357479,431.3457447357479,0.0,0.0,0,0.2293700017617084,0,0,
0.1,0,off_peak,64,197,454.77354555761036,454.77354555761036,454.77354555761036,453.370305471036,454.77354555761036,0.0,0.0,0,0.22003299818607047,0,0,
0.1,0,incident,18,160,897.7379222825778,767.2456869098278,893.3399606579095,606.2367207062692,893.3399606579095,0.4898937112388046,0.0,1,0.5517544996109791,13,1,True
0.1,0,incident,135,90,994.4846005090574,994.4846005090574,994.4846005090574,967.8496847464755,967.8496847464755,2.6782632681238048,2.6782632681238048,0,0.2740629934123717,10,2,True
0.1,0,incident,89,177,919.7671338118487,827.8147854185561,934.9405842456027,891.4696485690448,794.8098671203817,13.585750359832794,14.988194917037598,1,0.22792399613535963,11,1,True
0.1,0,incident,152,157,594.0627087301988,430.5635732710727,485.5151409104378,526.5056425933949,485.5151409104378,18.272072329162008,0.0,1,0.8082615022431128,12,2,True
0.1,0,incident,14,200,991.8869111937554,880.4698346509813,845.521671433667,846.3562838645338,991.8869111937554,0.0,-17.31064320467521,0,0.21264399401843548,14,1,True
0.1,0,incident,92,184,534.6416784546445,528.3198607227439,534.6416784546445,534.6416784546445,534.6416784546445,0.0,0.0,0,0.1879539995570667,9,0,False
0.1,0,incident,75,200,992.6743114787519,881.2572349359776,992.6743114787519,992.6743114787519,992.6743114787519,0.0,0.0,0,0.2223999981652014,12,0,False
0.1,0,incident,187,76,578.0820294483877,578.0820294483877,578.0820294483877,578.0820294483877,578.0820294483877,0.0,0.0,0,0.20766100351465866,8,0,False
0.1,0,incident,33,172,975.3717075537346,975.3717075537346,975.3717075537346,975.3717075537346,975.3717075537346,0.0,0.0,0,0.1949419965967536,9,0,False
0.1,0,incident,130,144,609.3695769233575,609.3695769233575,609.3695769233575,609.3695769233575,609.3695769233575,0.0,0.0,0,0.15467499906662852,8,1,True
0.1,0,incident,90,166,793.373691063385,496.6337189128914,496.6337189128914,496.6337189128914,496.6337189128914,37.402295474754546,0.0,0,0.20545200095511973,9,1,True
0.1,0,incident,131,28,963.8045158293787,847.9373734646979,1036.5271068990191,863.4328252221337,900.0827421964957,6.611483198753097,13.163607955292592,0,0.24639799812575802,13,1,True
0.1,0,incident,50,23,645.5619623538865,586.4748236437969,586.4748236437969,586.4748236437969,586.4748236437969,9.152822216266062,0.0,0,1.219608006067574,11,1,True
0.1,0,incident,16,158,924.9161409168588,924.9161409168588,924.9161409168588,924.9161409168588,924.9161409168588,0.0,0.0,0,0.21990299865137786,8,0,False
0.1,0,incident,189,60,722.6633070149845,722.6633070149845,722.6633070149845,722.6633070149845,722.6633070149845,0.0,0.0,0,0.18022899894276634,11,0,False
0.1,0,incident,104,162,605.4050286650571,605.4050286650571,605.4050286650571,605.4050286650571,605.4050286650571,0.0,0.0,0,0.24714000028325245,9,1,True
0.1,0,incident,86,168,1130.7906091881014,933.368988759679,1110.2064682523064,1115.5043989412397,933.368988759679,17.458724791689725,15.928341668825437,0,0.17046900029527023,12,1,True
0.1,0,incident,66,34,1266.7680767691736,1141.9495853578499,1266.7680767691736,1263.3852976738247,1256.6819197337156,0.7962118102298721,0.7962118102298721,0,0.25370300136273727,12,0,False
0.1,0,incident,148,33,1341.1443427765066,1256.2390036930892,1175.2972316099092,1064.1102357203254,1341.1443427765066,0.0,-14.111078177170711,0,0.5018000010750256,14,2,True
0.1,0,incident,34,78,1387.0097688295227,1054.2119944267313,1282.8557907059233,1261.8960811767552,1054.2119944267313,23.9939027021875,17.82303185873878,0,0.23200299619929865,15,1,True
0.1,0,incident,125,74,559.6083733691617,473.25940604796983,527.1059064517034,489.87684545187733,527.1059064517034,5.8080737287354856,0.0,1,0.3065724995394703,13,4,True
0.1,0,incident,198,18,635.9635843587406,635.9635843587406,635.9635843587406,635.8471189930902,635.9635843587406,0.0,0.0,0,0.3961809998145327,13,1,True
0.1,0,incident,158,200,811.5610213373265,811.5610213373265,811.5610213373265,811.5610213373265,811.5610213373265,0.0,0.0,0,0.1937749984790571,12,1,True
0.1,0,incident,54,148,1175.0505591076503,1175.0505591076503,1175.0505591076503,1175.0505591076503,1175.0505591076503,0.0,0.0,0,0.15309899754356593,9,1,True
0.1,0,incident,92,186,1298.3685897862786,994.416366537274,1286.7072670568339,1093.8517890702317,1093.8517890702317,15.75182905107955,14.988294767910388,0,0.2668510060175322,18,0,False
0.1,0,incident,130,17,579.2181509172892,579.0958340338934,579.2181509172892,579.2181509172892,544.7057983560807,5.958437681304091,5.958437681304091,0,0.20824500097660348,10,2,True
0.1,0,incident,162,8,1086.3734314859328,900.2868874790064,1086.3734314859328,1086.3734314859328,1086.3734314859328,0.0,0.0,0,0.28567099798237905,13,0,False
0.1,0,incident,140,21,840.481379062856,841.171276960289,840.481379062856,840.481379062856,840.481379062856,0.0,0.0,0,0.18432600336382166,10,0,False
0.1,0,incident,164,35,644.8937601608347,644.8937601608347,644.8937601608347,644.8937601608347,644.8937601608347,0.0,0.0,0,0.19042899657506496,11,0,False
0.1,0,incident,92,71,694.7300245342961,694.7300245342961,694.7300245342961,694.7300245342961,694.7300245342961,0.0,0.0,0,0.2043979984591715,12,0,False
0.1,0,incident,75,171,492.27775690252673,492.27775690252673,492.27775690252673,492.27775690252673,492.27775690252673,0.0,0.0,0,0.1715059988782741,8,1,True
0.1,0,incident,2,185,784.0486812031646,784.0486812031646,784.0486812031646,784.0486812031646,784.0486812031646,0.0,0.0,0,0.2899590035667643,13,0,False
0.1,0,incident,50,136,641.6063228936277,596.2689160674893,641.6063228936277,641.6063228936277,641.6063228936277,0.0,0.0,0,0.3444379981374368,11,1,True
0.1,0,incident,127,189,667.8996138482223,651.9455768600092,646.6051787688075,637.0720625605204,637.6636545959047,4.527021520211356,1.3828414102603053,0,0.8006659991224296,14,1,True
0.1,0,incident,128,106,697.266088219382,663.8141417850752,720.4374311478048,680.3124228984034,754.0852019434195,-8.148842268973276,-4.670463990468532,0,0.585478002903983,12,1,True
0.1,0,incident,37,34,506.7460763310718,506.7460763310718,506.7460763310718,509.36100214922214,506.7460763310718,0.0,0.0,0,0.26571800117380917,9,2,True
0.1,0,incident,200,205,598.9465786224499,598.9465786224499,598.9465786224499,598.9465786224499,598.9465786224499,0.0,0.0,0,0.18884499877458438,10,0,False
0.1,0,incident,31,184,586.0324120131829,594.2724474611358,586.0324120131829,586.0324120131829,586.0324120131829,0.0,0.0,0,1.1129210033686832,9,1,True
0.1,0,incident,18,154,700.033380272781,665.5483229607607,650.8807853931654,650.8807853931654,650.8807853931654,7.021464442233073,0.0,1,0.7650810002814978,14,0,False
0.1,0,incident,69,136,692.726733905197,621.1855865828659,602.2488977816504,602.2488977816504,602.2488977816504,13.061115111507867,0.0,0,0.23148400214267895,10,2,True
0.1,0,incident,183,19,572.1993673090567,573.0025099568087,531.0690119420367,466.53860596490495,573.0025099568087,-0.14036063191209425,-7.896054386872946,0,0.33242000063182786,12,1,True
0.1,0,incident,152,154,833.8872392713895,635.2497761878519,778.6438042966829,740.5872892391167,833.8872392713895,0.0,-7.094827528308111,0,0.8151450019795448,11,2,True
0.1,0,incident,184,31,414.4089128150856,414.4089128150856,414.4089128150856,414.4089128150856,414.4089128150856,0.0,0.0,0,0.21536499843932688,8,1,True
0.1,0,incident,76,124,609.950956456235,517.1941674867973,517.1941674867973,517.1941674867973,517.1941674867973,15.207253630414327,0.0,0,0.1906160032376647,9,1,True
0.1,0,incident,89,29,806.8476644050237,854.7965788895089,859.2153615219862,744.8540290045805,854.7965788895089,-5.942746890126167,0.5142811488670397,0,0.883849999809172,13,3,True
0.1,0,incident,158,120,777.5619159295679,688.6954957242186,680.2976559346253,652.787752998091,680.2976559346253,12.508876528329473,0.0,1,0.4618029997800477,11,2,True
0.1,0,incident,5,148,1146.7579562895526,1031.6574828505477,1057.9344892949166,1057.9344892949166,1057.9344892949166,7.745615934685378,0.0,0,0.28903899510623887,15,0,False
0.1,0,incident,89,25,1008.0155920480585,1008.0155920480585,709.384189911633,699.2150429515464,709.384189911633,29.625672905482975,0.0,1,0.7444759976351634,8,2,True
0.1,0,incident,16,82,1039.3061170311587,1006.52406030376,1006.52406030376,1006.52406030376,1006.52406030376,3.1542253230494386,0.0,0,0.21245600510155782,8,0,False
0.1,0,incident,64,197,1292.2403721481767,1000.6240029418872,1151.4850208098715,1151.4850208098715,1151.4850208098715,10.892350554279487,0.0,0,0.21553699480136856,12,0,False
0.1,1,peak_hour,18,160,535.9512520865208,535.9512520865208,535.9512520865208,535.2411100669519,535.2411100669519,0.13250123342452413,0.13250123342452413,0,1.8185519948019646,0,0,
0.1,1,peak_hour,135,90,441.65016659990766,441.1198057268021,441.65016659990766,441.65016659990766,441.65016659990766,0.0,0.0,0,0.2295949961990118,0,0,
0.1,1,peak_hour,89,177,749.8814894216359,676.3350382538896,749.8814894216359,750.2101517557307,750.2101517557307,-0.04382857007822717,-0.04382857007822717,0,0.2784750031423755,0,0,
0.1,1,peak_hour,152,157,400.1627649434953,399.26792646142246,400.1627649434953,400.1627649434953,400.1627649434953,0.0,0.0,0,0.7234989971038885,0,0,
0.1,1,peak_hour,14,200,630.6968060275057,630.6968060275057,630.6968060275057,630.6968060275057,630.6968060275057,0.0,0.0,0,0.21462699805852026,0,0,
0.1,1,peak_hour,92,184,362.23215387228237,363.35438874874825,362.23215387228237,362.23215387228237,362.23215387228237,0.0,0.0,0,0.1764250046107918,0,0,
0.1,1,peak_hour,75,200,634.646490089127,634.646490089127,634.646490089127,634.646490089127,634.646490089127,0.0,0.0,0,0.16369600052712485,0,0,
0.1,1,peak_hour,187,76,471.10978409774617,563.2651414036953,471.10978409774617,509.38332687479686,494.13092286884984,-4.886576239377619,-4.886576239377619,0,0.6566220035892911,0,0,
0.1,1,peak_hour,33,172,564.872739835663,485.86685156946714,564.872739835663,473.15853431420715,473.15853431420715,16.23625978979584,16.23625978979584,0,0.4016150051029399,0,0,
0.1,1,peak_hour,130,144,703.1104573736568,703.1104573736568,703.1104573736568,693.5924834399741,693.5924834399741,1.3536954021755536,1.3536954021755536,1,0.2131549990735948,0,0,
0.1,1,peak_hour,90,166,665.9883399481157,807.9403747742389,665.9883399481157,665.9883399481157,665.9883399481157,0.0,0.0,0,0.30980000155977905,0,0,
0.1,1,peak_hour,131,28,762.0873089978513,694.4419927147837,762.0873089978513,792.1843734949528,792.1843734949528,-3.9492934919332563,-3.9492934919332563,0,0.24448300246149302,0,0,
0.1,1,peak_hour,50,23,486.1705868418612,485.37908699026235,486.1705868418612,484.2664789434821,484.2664789434821,0.3916542773079056,0.3916542773079056,0,0.773462001234293,0,0,
0.1,1,peak_hour,16,158,538.653595670849,538.653595670849,538.653595670849,537.7348502829307,537.7348502829307,0.1705633073467345,0.1705633073467345,0,0.17657999705988914,0,0,
0.1,1,peak_hour,189,60,547.0378547815341,531.9936554763992,547.0378547815341,539.4532107261981,547.0378547815341,0.0,0.0,0,0.191300998267252,0,0,
0.1,1,peak_hour,104,162,688.6458073807886,688.6458073807886,688.6458073807886,688.6458073807886,688.6458073807886,0.0,0.0,0,0.28157800261396915,0,0,
0.1,1,peak_hour,86,168,487.8865199916466,488.1946205949128,487.8865199916466,532.1945329762988,488.1946205949128,-0.06315005449863359,-0.06315005449863359,0,0.16923300427151844,0,0,
0.1,1,peak_hour,66,34,427.90294693064345,427.90294693064345,427.90294693064345,427.90294693064345,427.90294693064345,0.0,0.0,0,0.19537000480340794,0,0,
0.1,1,peak_hour,148,33,621.5740981636383,621.5740981636383,621.5740981636383,621.5740981636383,621.5740981636383,0.0,0.0,0,0.20098499953746796,0,0,
0.1,1,peak_hour,34,78,634.978411685359,635.706625328044,634.978411685359,634.978411685359,636.9193937127867,-0.30567685321394716,-0.30567685321394716,0,0.2315480014658533,0,0,
0.1,1,peak_hour,125,74,685.4864235496156,653.9037414527447,685.4864235496156,685.4864235496156,685.4864235496156,0.0,0.0,0,0.32974300120258704,0,0,
0.1,1,peak_hour,198,18,416.12093912907994,415.16410637407364,416.12093912907994,414.296108378201,413.37237381050784,0.6605207909807935,0.6605207909807935,1,0.29118749807821587,0,0,
0.1,1,peak_hour,158,200,609.63857258191,609.63857258191,609.63857258191,609.63857258191,609.63857258191,0.0,0.0,0,0.21546700008912012,0,0,
0.1,1,peak_hour,54,148,618.8330338189036,618.4766452887958,618.8330338189036,714.6243321166878,714.6243321166878,-15.479344679879642,-15.479344679879642,0,0.2169639992644079,0,0,
0.1,1,peak_hour,92,186,773.1886320079941,729.858471761316,773.1886320079941,728.7362368848501,773.1886320079941,0.0,0.0,0,0.31578500056639314,0,0,
0.1,1,peak_hour,130,17,565.6669692199999,706.8384096250273,565.6669692199999,572.2524866934846,572.2524866934846,-1.1642039984348778,-1.1642039984348778,0,1.323600998148322,0,0,
0.1,1,peak_hour,162,8,463.0884625040243,420.8487783134232,463.0884625040243,463.0884625040243,463.0884625040243,0.0,0.0,0,0.3497180005069822,0,0,
0.1,1,peak_hour,140,21,330.045587826276,330.045587826276,330.045587826276,330.045587826276,330.045587826276,0.0,0.0,0,0.17046300490619615,0,0,
0.1,1,peak_hour,164,35,414.3660265950163,524.0907703446031,414.3660265950163,414.1553124885744,414.1553124885744,0.05085216762904538,0.05085216762904538,0,0.19908099784515798,0,0,
0.1,1,peak_hour,92,71,463.0798421809935,463.79647697078514,463.0798421809935,463.79647697078514,463.79647697078514,-0.15475404552623948,-0.15475404552623948,0,0.1634700020076707,0,0,
0.1,1,peak_hour,75,171,432.70284886484103,432.70284886484103,432.70284886484103,432.70284886484103,432.70284886484103,0.0,0.0,0,0.20541800040518865,0,0,
0.1,1,peak_hour,2,185,490.7464695978283,494.35951312911305,490.7464695978283,490.7464695978283,490.7464695978283,0.0,0.0,0,0.3274490009061992,0,0,
0.1,1,peak_hour,50,136,488.8927512294969,489.43350590743404,488.8927512294969,486.8633010703199,486.8633010703199,0.41511152580463667,0.41511152580463667,0,0.6878770000184886,0,0,
0.1,1,peak_hour,127,189,617.1237891920536,617.3269478314062,617.1237891920536,617.5862634226447,617.5862634226447,-0.07494026947116182,-0.07494026947116182,0,0.32784500217530876,0,0,
0.1,1,peak_hour,128,106,320.64949243376554,587.3549381621975,320.64949243376554,320.6743891261782,320.6743891261782,-0.007764457140937533,-0.007764457140937533,0,0.5592050001723692,0,0,
0.1,1,peak_hour,37,34,366.52197298826155,366.52197298826155,366.52197298826155,407.3300516284404,407.3300516284404,-11.133869630644435,-11.133869630644435,0,0.33969200012506917,0,0,
0.1,1,peak_hour,200,205,404.6834679539757,404.6834679539757,404.6834679539757,404.6834679539757,404.6834679539757,0.0,0.0,0,0.18982299661729485,0,0,
0.1,1,peak_hour,31,184,738.0225703564334,717.6681679011797,738.0225703564334,439.6588769593497,723.4039490091637,1.9807824224413,1.9807824224413,0,2.1941980012343265,0,0,
0.1,1,peak_hour,18,154,565.5563256247088,565.9137559873659,565.5563256247088,567.7180596128956,564.8621925416692,0.12273456269328081,0.12273456269328081,0,0.6863259986857884,0,0,
0.1,1,peak_hour,69,136,716.4425807943401,819.0940135021706,716.4425807943401,715.7359612517392,715.7359612517392,0.09862891479975751,0.09862891479975751,0,0.397080002585426,0,0,
0.1,1,peak_hour,183,19,372.5463778408351,366.0447701888896,372.5463778408351,378.64297214182136,366.0447701888896,1.745180744912039,1.745180744912039,0,0.3102109985775314,0,0,
0.1,1,peak_hour,152,154,374.8902225281033,388.24558434312377,374.8902225281033,387.29656028788565,387.29656028788565,-3.3093255076430546,-3.3093255076430546,0,0.9462560046813451,0,0,
0.1,1,peak_hour,184,31,326.01137368692,326.01137368692,326.01137368692,326.01137368692,326.01137368692,0.0,0.0,0,0.20980200497433543,0,0,
0.1,1,peak_hour,76,124,997.5996639212968,911.3347231937352,997.5996639212968,911.3347231937352,911.3347231937352,8.64725037982444,8.64725037982444,0,0.22265499865170568,0,0,
0.1,1,peak_hour,89,29,751.5159063877647,751.5159063877647,751.5159063877647,751.5159063877647,751.5159063877647,0.0,0.0,0,0.3668369972729124,0,0,
0.1,1,peak_hour,158,120,617.2372122365447,617.2372122365447,617.2372122365447,633.2643269021971,633.2643269021971,-2.5965891796410934,-2.5965891796410934,0,0.2158659990527667,0,0,
0.1,1,peak_hour,5,148,420.88335422262884,439.22068422097703,420.88335422262884,456.02088527232013,456.48940091835954,-8.459837230078874,-8.459837230078874,0,0.2068800022243522,0,0,
0.1,1,peak_hour,89,25,597.0293013858269,597.0293013858269,597.0293013858269,622.5907037198691,622.5907037198691,-4.281431794839714,-4.281431794839714,0,0.28037499578204006,0,0,
0.1,1,peak_hour,16,82,682.6089014372399,701.7353492149131,682.6089014372399,682.6089014372399,784.8791521142781,-14.982261506069902,-14.982261506069902,0,0.2929780021077022,0,0,
0.1,1,peak_hour,64,197,518.0824960114384,518.0824960114384,518.0824960114384,518.0824960114384,518.0824960114384,0.0,0.0,0,0.20385000243550166,0,0,
0.1,1,off_peak,18,160,461.17843618384,457.40748482024685,461.17843618384,461.17843618384,461.17843618384,0.0,0.0,0,1.3546960035455413,0,0,
0.1,1,off_peak,135,90,372.61305045070566,372.61305045070566,372.61305045070566,372.61305045070566,372.61305045070566,0.0,0.0,0,0.1990550008486025,0,0,
0.1,1,off_peak,89,177,451.0020131980052,440.9501915615443,451.0020131980052,451.0020131980052,451.0020131980052,0.0,0.0,0,0.17852999735623598,0,0,
0.1,1,off_peak,152,157,379.08234612818296,378.65084299519003,379.08234612818296,378.07392350093016,378.07392350093016,0.2660167738098282,0.2660167738098282,0,0.7560249941889197,0,0,
0.1,1,off_peak,14,200,486.1354666910935,486.1354666910935,486.1354666910935,486.1354666910935,486.1354666910935,0.0,0.0,0,0.21062900486867875,0,0,
0.1,1,off_peak,92,184,346.18300609854725,346.9579294983144,346.18300609854725,346.18300609854725,346.18300609854725,0.0,0.0,0,0.15653800073778257,0,0,
0.1,1,off_peak,75,200,449.1201459538004,449.1201459538004,449.1201459538004,449.1201459538004,449.1201459538004,0.0,0.0,0,0.1922230003401637,0,0,
0.1,1,off_peak,187,76,329.76777465686786,329.76777465686786,329.76777465686786,328.52048242799276,328.52048242799276,0.3782335099822708,0.3782335099822708,0,0.2166600024793297,0,0,
0.1,1,off_peak,33,172,393.19758630923315,393.19758630923315,393.19758630923315,393.19758630923315,393.19758630923315,0.0,0.0,0,0.19685000006575137,0,0,
0.1,1,off_peak,130,144,334.6940279477832,334.6940279477832,334.6940279477832,334.6940279477832,334.6940279477832,0.0,0.0,0,0.16011000116122887,0,0,
0.1,1,off_peak,90,166,420.6915952638841,420.6915952638841,420.6915952638841,420.6915952638841,420.6915952638841,0.0,0.0,0,0.16697200044291094,0,0,
0.1,1,off_peak,131,28,424.5272991409437,426.21681900473646,424.5272991409437,425.57051126052176,424.5272991409437,0.0,0.0,0,0.2613629985717125,0,0,
0.1,1,off_peak,50,23,413.440901231265,408.8736164715941,413.440901231265,412.96946150701297,412.96946150701297,0.11402832251188634,0.11402832251188634,0,0.8798879935056902,0,0,
0.1,1,off_peak,16,158,449.5674304679016,449.5674304679016,449.5674304679016,449.5674304679016,449.5674304679016,0.0,0.0,0,0.1816790027078241,0,0,
0.1,1,off_peak,189,60,645.347422113689,645.347422113689,645.347422113689,645.347422113689,645.347422113689,0.0,0.0,0,0.1380319954478182,0,0,
0.1,1,off_peak,104,162,392.2328090574347,385.134239939415,392.2328090574347,385.134239939415,385.134239939415,1.8097846365983687,1.8097846365983687,0,0.2021609980147332,0,0,
0.1,1,off_peak,86,168,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,0.0,0.0,0,0.16489699919475242,0,0,
0.1,1,off_peak,66,34,420.31699432864616,420.31699432864616,420.31699432864616,420.31699432864616,420.31699432864616,0.0,0.0,0,0.190069004020188,0,0,
0.1,1,off_peak,148,33,369.8155093822752,369.8155093822752,369.8155093822752,369.8155093822752,369.8155093822752,0.0,0.0,0,0.16500699712196365,0,0,
0.1,1,off_peak,34,78,465.48313135020254,465.5194342346656,465.48313135020254,465.48313135020254,465.48313135020254,0.0,0.0,0,0.23250900267157704,0,0,
0.1,1,off_peak,125,74,350.6184180513068,345.46536678567355,350.6184180513068,345.7659056442021,345.7659056442021,1.3839867380824746,1.3839867380824746,0,0.32598299731034786,0,0,
0.1,1,off_peak,198,18,406.5939106343516,408.17255434716947,406.5939106343516,407.3389260529585,407.3389260529585,-0.1832332947251007,-0.1832332947251007,0,0.3859190037474036,0,0,
0.1,1,off_peak,158,200,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,0.0,0.0,0,0.16836000577313825,0,0,
0.1,1,off_peak,54,148,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,0.0,0.0,0,0.2058589961961843,0,0,
0.1,1,off_peak,92,186,637.9070535106806,639.019682179211,637.9070535106806,633.1065722829006,633.1065722829006,0.7525361573227388,0.7525361573227388,0,0.2324009983567521,0,0,
0.1,1,off_peak,130,17,382.0366684489177,376.54889138793305,382.0366684489177,382.0366684489177,382.0366684489177,0.0,0.0,0,0.1739490035106428,0,0,
0.1,1,off_peak,162,8,423.3809384332039,423.3809384332039,423.3809384332039,423.3809384332039,423.3809384332039,0.0,0.0,0,0.19306200556457043,0,0,
0.1,1,off_peak,140,21,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,0.0,0.0,0,0.15497000276809558,0,0,
0.1,1,off_peak,164,35,415.51948601452324,418.271034309131,415.51948601452324,415.51948601452324,415.51948601452324,0.0,0.0,0,0.20666600175900385,0,0,
0.1,1,off_peak,92,71,481.4563566933529,481.9858112974302,481.4563566933529,474.4650845676067,474.4650845676067,1.452109215830555,1.452109215830555,0,0.1869610059657134,0,0,
0.1,1,off_peak,75,171,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,0.0,0.0,0,0.15342500410042703,0,0,
0.1,1,off_peak,2,185,471.28702815932553,474.4716225138547,471.28702815932553,471.28702815932553,471.28702815932553,0.0,0.0,0,0.2666750006028451,0,0,
